BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,c
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,1,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
5,1,7,6,8,3,0.38,4,2.0,2,0.67,11,1,0,1,4,13.79,12.95,2313.9,0.06,38,0.08,128.55,178.62,0.33,2,4,10,0.19,19,19,11,15,16,92.86,8,FALSE
1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
1,0,3,0,0,1,0.25,0,0,1,1,1,1,0,1,2,14.4,3,129.56,0.01,13,0.33,7.2,43.19,1,0,0,2,0.17,4,9,4,6,6,75,4,FALSE
1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
5,0,7,25,8,3,0.27,4,2.0,1,0.33,10,1,0,4,1,16,9,1296,0.05,36,0.11,72,144,0.33,2,4,9,0.08,14,22,7,9,38,88.89,11,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,2,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,0.25,2,4,2,4,4,50,2,FALSE
1,0,1,0,4,1,0.5,2,2.0,1,1,1,1,0,1,2,8,3,72,0.01,8,0.33,4,24,1,1,2,2,0.25,2,6,2,6,4,50,2,FALSE
1,0,1,0,4,1,0.5,2,2.0,1,1,1,1,0,1,2,8,3,72,0.01,8,0.33,4,24,1,1,2,2,0.25,2,6,2,6,4,50,2,FALSE
1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,2,8,3,72,0.01,8,0.33,4,24,1,0,0,3,0.17,2,6,2,6,6,50,2,FALSE
1,0,1,2,0,1,0.5,0,0,1,1,1,1,0,1,0,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,0,0,2,0.17,1,5,1,5,6,75,2,FALSE
1,0,1,0,4,1,0.5,2,2.0,1,1,1,1,0,1,2,8,3,72,0.01,8,0.33,4,24,1,1,2,2,0.25,2,6,2,6,4,50,2,FALSE
3,2,4,0,4,2,0.4,2,2.0,2,1,7,1,0,1,1,12.33,4.8,284.19,0.02,16,0.21,15.79,59.21,0.5,1,2,7,0.29,6,10,5,8,7,80,5,FALSE
3,5,6,0,4,2,0.22,2,2.0,2,1,12,1,0,3,3,14.94,10.13,1531.27,0.05,37,0.1,85.07,151.24,0.5,1,2,12,0.15,18,19,8,9,13,66.67,9,FALSE
3,4,4,2,4,2,0.4,2,2.0,2,1,12,1,0,1,0,15.19,5.14,401.85,0.03,20,0.19,22.33,78.14,0.5,1,2,12,0.22,9,11,7,8,9,85.71,5,FALSE
1,2,1,0,0,1,0.5,0,0,1,1,3,1,0,1,2,12.18,3,109.62,0.01,11,0.33,6.09,36.54,1,0,0,4,0.25,4,7,4,6,4,50,2,FALSE
3,2,0,0,6,2,1,2,3.0,2,1,6,1,0,0,2,11.23,8,718.87,0.03,23,0.13,39.94,89.86,0.5,2,3,6,2,8,15,5,10,1,0,0,FALSE
7,4,13,6,12,4,0.24,6,2.0,3,0.75,19,3,0,4,2,25.03,10.29,2651.95,0.09,52,0.1,147.33,257.62,0.75,3,6,17,0.17,25,27,17,14,24,82.61,17,FALSE
1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,4,17.99,2.5,112.43,0.01,13,0.4,6.25,44.97,1,0,0,3,0.17,6,7,6,5,6,50,2,FALSE
1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,3,14.62,2.5,91.35,0.01,11,0.4,5.08,36.54,1,0,0,3,0.2,5,6,5,5,5,50,2,FALSE
1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,4.75,1,4.75,0,3,1,0.26,4.75,1,0,0,2,0.5,1,2,1,2,2,0,0,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
3,1,6,2,4,2,0.29,2,2.0,2,1,6,1,0,1,2,10.79,7.2,559.51,0.03,21,0.14,31.08,77.71,0.5,1,2,6,0.18,9,12,5,8,11,88.89,7,FALSE
1,0,3,0,0,1,0.25,0,0,1,1,1,1,0,1,1,27.47,1.5,61.81,0.01,13,0.67,3.43,41.21,1,0,0,2,0.17,6,7,6,3,6,75,4,FALSE
1,0,1,1,0,1,0.5,0,0,1,1,1,1,0,1,0,9.05,2,36.19,0.01,7,0.5,2,18.09,1,0,0,2,0.2,2,5,2,4,5,66.67,2,FALSE
1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,4,18,5.5,544.45,0.03,26,0.18,30.25,98.99,1,0,0,3,0.2,11,15,7,7,5,50,2,FALSE
5,2,17,1,6,3,0.16,2,3.0,2,0.67,10,3,1,2,3,40.35,18.33,13562.05,0.25,139,0.05,753.45,739.75,1,2,3,9,0.14,55,84,24,16,22,90,19,FALSE
1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,2,9.6,2.5,60,0.01,8,0.4,3.33,24,1,0,0,3,0.17,3,5,3,5,6,50,2,FALSE
3,4,2,0,4,2,0.67,2,2.0,2,1,8,1,0,1,3,15.13,7.43,834.75,0.04,26,0.13,46.37,112.37,0.5,1,2,8,0.4,8,18,7,13,5,66.67,3,FALSE
1,0,1,0,4,1,0.5,2,2.0,1,1,1,1,0,1,2,8,3,72,0.01,8,0.33,4,24,1,1,2,2,0.25,2,6,2,6,4,50,2,FALSE
3,2,4,0,4,2,0.4,2,2.0,2,1,7,1,0,1,1,13.66,4.2,240.91,0.02,16,0.24,13.38,57.36,0.5,1,2,7,0.29,6,10,5,7,7,80,5,FALSE
1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,2,9.83,2,39.3,0.01,7,0.5,2.18,19.65,1,0,0,3,0.25,3,4,3,4,4,50,2,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.25,2,3,2,3,4,50,2,FALSE
1,2,5,0,0,1,0.14,0,0,1,1,6,1,0,2,4,50.19,2,200.76,0.03,28,0.5,11.15,100.38,1,0,0,7,0.09,12,16,9,3,11,71.43,7,FALSE
9,4,16,1,16,5,0.28,8,2.0,4,0.8,29,1,0,2,1,13.97,34.36,16494.55,0.16,96,0.03,916.36,480,0.2,4,8,26,0.24,36,60,11,21,21,89.47,18,FALSE
1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,2,9.6,2.5,60,0.01,8,0.4,3.33,24,1,0,0,3,1,3,5,3,5,1,0,0,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,0.33,2,4,2,4,3,50,2,FALSE
3,0,1,0,6,2,1,2,3.0,1,0.5,5,1,0,1,2,7,6,252,0.01,14,0.17,14,42,0.5,2,3,5,0.5,4,10,2,6,4,50,2,FALSE
1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
5,3,4,0,6,3,0.6,2,3.0,3,1,10,3,1,1,2,15.9,5.79,532.29,0.03,23,0.17,29.57,92,1,2,3,9,0.43,9,14,7,9,7,80,5,FALSE
1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,2,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,3,0.5,2,4,2,4,2,0,0,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.33,1,3,1,3,3,50,2,FALSE
1,1,2,0,0,1,0.33,0,0,1,1,2,1,0,1,2,6.74,3.75,94.75,0.01,9,0.27,5.26,25.27,1,0,0,3,0.2,3,6,2,5,5,66.67,3,FALSE
11,2,19,3,20,6,0.27,10,2.0,1,0.17,24,5,0,3,6,17.09,23.54,9471.05,0.13,82,0.04,526.17,402.37,0.83,5,10,20,0.21,36,46,13,17,29,88,22,FALSE
1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,0,5.8,2,23.22,0,5,0.5,1.29,11.61,1,0,0,3,1,1,4,1,4,1,0,0,FALSE
5,6,12,0,8,3,0.23,4,2.0,2,0.67,17,1,0,1,4,27.66,13.75,5230.38,0.13,80,0.07,290.58,380.39,0.33,2,4,16,0.17,40,40,16,11,18,92.31,13,FALSE
1,0,1,1,0,1,0.5,0,0,1,1,1,1,0,1,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.2,1,3,1,3,5,66.67,2,FALSE
1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,2,9.51,0.5,2.38,0,3,2,0.13,4.75,1,0,0,3,1,2,1,2,1,1,0,0,FALSE
5,8,12,3,8,3,0.2,4,2.0,3,1,18,1,0,3,2,16.58,12.57,2621.1,0.07,50,0.08,145.62,208.5,0.33,2,4,17,0.15,16,34,7,11,20,83.33,15,FALSE
1,1,0,0,0,1,1,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0.33,0,0,0,0,3,0,1,FALSE
1,0,1,2,0,1,0.5,0,0,1,1,1,1,0,1,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.17,1,3,1,3,6,75,2,FALSE
1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,2,9.6,2.5,60,0.01,8,0.4,3.33,24,1,0,0,3,1,3,5,3,5,1,0,0,FALSE
1,2,3,0,0,1,0.2,0,0,1,1,3,1,0,2,6,38.04,1,38.04,0.01,12,1,2.11,38.04,1,0,0,4,0.09,7,5,7,2,11,60,5,FALSE
5,7,15,8,8,3,0.18,4,2.0,2,0.67,19,1,0,2,3,14.33,25,8955.08,0.12,73,0.04,497.5,358.2,0.33,2,4,18,0.1,25,48,10,20,29,92,17,FALSE
1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,0,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,3,0.25,2,4,2,4,4,50,2,FALSE
3,2,4,0,4,2,0.4,2,2.0,2,1,7,1,0,1,1,12.33,4.8,284.19,0.02,16,0.21,15.79,59.21,0.5,1,2,7,0.29,6,10,5,8,7,80,5,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.25,2,3,2,3,4,50,2,FALSE
1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,2,0,0,2,1,0,0,2,1,0,2,0,2,1,0,0,FALSE
1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,FALSE
1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,2,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,1,0,0,2,1,3,8,3,7,1,0,0,FALSE
5,0,2,0,8,3,1,4,2.0,1,0.33,8,1,0,1,4,10.04,5,250.95,0.02,14,0.2,13.94,50.19,0.33,2,4,7,0.6,5,9,4,8,5,66.67,3,FALSE
1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,2,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,3,0.25,2,4,2,4,4,50,2,FALSE
3,4,9,0,4,2,0.17,2,2.0,2,1,11,1,0,3,2,18.73,11.11,2312.76,0.07,49,0.09,128.49,208.15,0.5,1,2,11,0.14,20,29,9,10,14,75,12,FALSE
3,1,2,0,4,2,0.67,2,2.0,2,1,8,1,0,1,4,12.69,5.25,349.69,0.02,18,0.19,19.43,66.61,0.5,1,2,8,0.29,9,9,6,7,7,66.67,3,FALSE
5,3,9,1,8,3,0.25,4,2.0,3,1,15,1,0,3,1,10.22,20.64,4353.75,0.07,46,0.05,241.87,210.91,0.33,2,4,14,0.2,17,29,7,17,15,76.92,12,FALSE
1,1,2,0,0,1,0.33,0,0,1,1,2,1,0,1,2,6.67,4.5,135,0.01,10,0.22,7.5,30,1,0,0,3,0.2,3,7,2,6,5,66.67,3,FALSE
1,1,1,4,4,1,0.5,2,2.0,1,1,2,1,0,1,2,11.24,4,179.89,0.01,13,0.25,9.99,44.97,1,1,2,3,0.13,3,10,3,8,8,83.33,2,FALSE
5,3,4,0,8,3,0.6,4,2.0,3,1,15,1,0,1,1,10.03,17.33,3014.58,0.06,39,0.06,167.48,173.92,0.33,2,4,14,0.43,13,26,6,16,7,80,5,FALSE
1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,FALSE
1,1,2,0,0,1,0.33,0,0,1,1,2,1,0,1,1,8,3,72,0.01,8,0.33,4,24,1,0,0,3,0.25,2,6,2,6,4,66.67,3,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,2,9.51,0.5,2.38,0,3,2,0.13,4.75,1,0,0,3,1,2,1,2,1,1,0,0,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.25,2,3,2,3,4,50,2,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,1,0,0,0,0,5,0,0,11.61,1,0,0,2,0.25,0,5,0,5,4,50,2,FALSE
7,4,9,4,10,4,0.36,4,2.5,3,0.75,13,1,0,2,2,27.2,6.15,1029.98,0.06,37,0.16,57.22,167.37,0.25,3,5,11,0.24,16,21,13,10,17,86.67,11,FALSE
1,1,2,0,0,1,0.33,0,0,1,1,2,1,0,1,0,6,2,24,0,6,0.5,1.33,12,1,0,0,3,0.2,4,2,2,2,5,66.67,3,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
1,1,0,0,0,1,1,0,0,1,1,2,1,0,1,2,6.64,6,239.18,0.01,12,0.17,13.29,39.86,1,0,0,3,0.5,3,9,2,8,2,0,1,FALSE
7,0,4,0,12,4,0.8,6,2.0,1,0.25,12,1,0,1,3,8.07,7,395.31,0.02,17,0.14,21.96,56.47,0.25,3,6,10,0.5,6,11,3,7,8,80,5,FALSE
3,1,1,0,6,2,1,2,3.0,1,0.5,5,1,0,1,1,11.07,4.38,211.89,0.02,14,0.23,11.77,48.43,0.5,2,3,5,0.5,5,9,4,7,4,50,2,FALSE
1,1,3,3,0,1,0.25,0,0,1,1,2,1,0,1,1,12.18,3,109.62,0.01,11,0.33,6.09,36.54,1,0,0,3,0.11,4,7,4,6,9,85.71,4,FALSE
1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,0,5.8,2,23.22,0,5,0.5,1.29,11.61,1,0,0,3,0.25,1,4,1,4,4,50,2,FALSE
1,1,2,0,0,1,0.33,0,0,1,1,2,1,0,1,2,6.67,4.5,135,0.01,10,0.22,7.5,30,1,0,0,3,0.2,3,7,2,6,5,66.67,3,FALSE
1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,0,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,1,0,0,3,0.25,2,5,2,5,4,50,2,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,1,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
1,1,0,0,0,1,1,0,0,1,1,2,1,0,1,1,9.51,0.5,2.38,0,3,2,0.13,4.75,1,0,0,3,0.33,2,1,2,1,3,0,1,FALSE
1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,2,9.6,2.5,60,0.01,8,0.4,3.33,24,1,0,0,3,1,3,5,3,5,1,0,0,FALSE
1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,2,8,3,72,0.01,8,0.33,4,24,1,0,0,3,0.17,2,6,2,6,6,50,2,FALSE
1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,2,9.6,2.5,60,0.01,8,0.4,3.33,24,1,0,0,3,1,3,5,3,5,1,0,0,FALSE
1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,2,9.51,3,85.59,0.01,9,0.33,4.75,28.53,1,0,0,3,0.25,3,6,3,6,4,50,2,FALSE
3,3,4,1,4,2,0.33,2,2.0,2,1,10,1,0,2,0,13.02,7.5,732.54,0.03,25,0.13,40.7,97.67,0.5,1,2,10,0.22,10,15,6,9,9,71.43,6,FALSE
1,1,0,0,0,1,1,0,0,1,1,2,1,0,1,2,20,0.5,5,0,5,2,0.28,10,1,0,0,3,0.33,3,2,3,1,3,0,1,FALSE
3,0,3,0,4,2,0.5,2,2.0,1,0.5,6,1,0,1,0,13.88,4.8,319.72,0.02,18,0.21,17.76,66.61,0.5,1,2,6,0.33,6,12,5,8,6,75,4,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
1,1,0,0,0,1,1,0,0,1,1,2,1,0,1,2,5.81,8,372.06,0.02,14,0.13,20.67,46.51,1,0,0,3,0.5,4,10,2,8,2,0,1,FALSE
1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,3,0.25,1,3,1,3,4,50,2,FALSE
1,0,2,0,0,1,0.33,0,0,1,1,1,1,0,1,0,9,3,81,0.01,9,0.33,4.5,27,1,0,0,2,0.2,2,7,2,6,5,66.67,3,FALSE
5,3,7,0,6,3,0.38,2,3.0,3,1,9,3,1,1,2,16.4,9.1,1358.43,0.05,33,0.11,75.47,149.28,1,2,3,8,0.27,14,19,10,13,11,87.5,8,FALSE
5,3,6,0,8,3,0.38,4,2.0,3,1,10,1,0,2,2,22.99,4.44,454.16,0.03,25,0.23,25.23,102.19,0.33,2,4,9,0.3,10,15,9,8,10,75,8,FALSE
1,3,2,0,0,1,0.33,0,0,1,1,4,1,0,1,5,18.76,4.67,408.66,0.03,23,0.21,22.7,87.57,1,0,0,5,0.11,7,16,6,8,9,66.67,3,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,2,10.87,3.5,133.19,0.01,11,0.29,7.4,38.05,1,0,0,2,0.33,4,7,4,7,3,50,2,FALSE
1,0,1,1,0,1,0.5,0,0,1,1,1,1,0,1,0,6.55,3,58.95,0.01,7,0.33,3.28,19.65,1,0,0,2,0.2,1,6,1,6,5,66.67,2,FALSE
1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,2,8,3,72,0.01,8,0.33,4,24,1,0,0,2,1,2,6,2,6,1,0,0,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,1,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
11,4,13,2,20,6,0.35,10,2.0,4,0.67,29,5,0,4,2,20.12,14.17,4037.5,0.1,57,0.07,224.31,285,0.83,5,10,25,0.26,25,32,15,17,23,78.95,17,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,0,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,0,0,2,0.25,1,5,1,5,4,50,2,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,1,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.25,2,3,2,3,4,50,2,FALSE
1,1,0,0,0,1,1,0,0,1,1,2,1,0,1,2,21,0.67,9.33,0,7,1.5,0.52,14,1,0,0,3,0.33,4,3,3,1,3,0,1,FALSE
7,2,12,0,12,4,0.27,6,2.0,3,0.75,15,1,0,3,2,10.48,27.19,7748.01,0.09,63,0.04,430.45,284.98,0.25,3,6,13,0.24,29,34,8,15,17,80,15,FALSE
1,1,2,0,0,1,0.33,0,0,1,1,2,1,0,1,1,6.67,4.5,135,0.01,10,0.22,7.5,30,1,0,0,3,0.2,3,7,2,6,5,66.67,3,FALSE
1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.25,2,3,2,3,4,50,2,FALSE
1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,0,5.8,2,23.22,0,5,0.5,1.29,11.61,1,0,0,3,0.25,1,4,1,4,4,50,2,FALSE
1,2,1,0,0,1,0.5,0,0,1,1,3,1,0,1,2,13.2,2.5,82.5,0.01,11,0.4,4.58,33,1,0,0,4,0.2,5,6,4,4,5,50,2,FALSE
1,1,2,0,0,1,0.33,0,0,1,1,2,1,0,1,2,6.67,4.5,135,0.01,10,0.22,7.5,30,1,0,0,3,0.2,3,7,2,6,5,66.67,3,FALSE
1,1,0,0,0,1,1,0,0,1,1,2,1,0,1,2,20,0.5,5,0,5,2,0.28,10,1,0,0,3,0.33,3,2,3,1,3,0,1,FALSE
12,9,18,2,12,8,0.4,6,2.0,7,0.88,28,5,0,2,1,27.79,11.33,3570,0.11,63,0.09,198.33,315,0.63,3,6,22,0.33,20,43,15,17,24,90.91,20,FALSE
1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3,1,1,0,1,0,1,0,0,FALSE
1,1,0,0,0,1,1,0,0,1,1,2,1,0,1,2,5.81,8,372.06,0.02,14,0.13,20.67,46.51,1,0,0,3,0.5,4,10,2,8,2,0,1,FALSE
1,1,0,0,0,1,1,0,0,1,1,2,1,0,1,1,9.51,0.5,2.38,0,3,2,0.13,4.75,1,0,0,3,0.33,2,1,2,1,3,0,1,FALSE
1,1,0,0,0,1,1,0,0,1,1,2,1,0,1,2,5.81,8,372.06,0.02,14,0.13,20.67,46.51,1,0,0,3,0.5,4,10,2,8,2,0,1,FALSE
1,0,1,1,0,1,0.5,0,0,1,1,1,1,0,1,0,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,0,0,2,0.2,1,5,1,5,5,66.67,2,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,0.33,2,4,2,4,3,50,2,FALSE
1,0,1,2,0,1,0.5,0,0,1,1,1,1,0,1,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.17,1,3,1,3,6,75,2,FALSE
1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,2,9.51,3,85.59,0.01,9,0.33,4.75,28.53,1,0,0,3,0.2,3,6,3,6,5,50,2,FALSE
3,1,0,0,4,2,1,2,2.0,2,1,6,1,0,0,1,7.78,5.33,221.4,0.01,12,0.19,12.3,41.51,0.5,1,2,6,1,4,8,3,8,2,0,0,FALSE
3,4,3,0,4,2,0.5,2,2.0,2,1,9,1,0,1,2,18.43,7.15,942.15,0.04,30,0.14,52.34,131.77,0.5,1,2,9,0.29,13,17,10,11,7,75,4,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,1,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,2,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,1,0,0,3,0.25,2,5,2,5,4,50,2,FALSE
1,0,1,0,0,1,0.5,0,0,1,1,1,1,0,1,1,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,50,2,FALSE
1,0,1,0,4,1,0.5,2,2.0,1,1,1,1,0,1,2,8,3,72,0.01,8,0.33,4,24,1,1,2,2,0.25,2,6,2,6,4,50,2,FALSE
5,4,3,0,8,3,0.75,4,2.0,3,1,16,1,0,1,0,13.46,9.33,1172.67,0.04,33,0.11,65.15,125.64,0.33,2,4,15,0.5,14,19,6,8,6,75,4,FALSE
5,3,4,0,6,3,0.6,2,3.0,3,1,10,3,1,1,3,17.44,5.63,551.81,0.03,24,0.18,30.66,98.1,1,2,3,9,0.38,10,14,8,9,8,80,5,FALSE
1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,1,9.6,2.5,60,0.01,8,0.4,3.33,24,1,0,0,3,0.25,3,5,3,5,4,50,2,FALSE
1,1,0,0,0,1,1,0,0,1,1,2,1,0,1,2,6.64,6,239.18,0.01,12,0.17,13.29,39.86,1,0,0,3,0.5,3,9,2,8,2,0,1,FALSE
1,1,1,0,0,1,0.5,0,0,1,1,2,1,0,1,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,3,0.25,2,3,2,3,4,50,2,FALSE
1,0,1,2,0,1,0.5,0,0,1,1,1,1,0,1,0,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,0,0,2,0.17,1,5,1,5,6,75,2,FALSE
5,3,4,0,8,3,0.6,4,2.0,3,1,15,1,0,1,1,10.03,17.33,3014.58,0.06,39,0.06,167.48,173.92,0.33,2,4,14,0.43,13,26,6,16,7,80,5,FALSE
1,2,2,0,0,1,0.33,0,0,1,1,3,1,0,1,3,15.36,3.5,188.21,0.02,15,0.29,10.46,53.77,1,0,0,4,0.14,5,10,5,7,7,66.67,3,FALSE
1,0,2,0,0,1,0.33,0,0,1,1,1,1,0,1,1,11.58,2.67,82.35,0.01,11,0.38,4.57,30.88,1,0,0,2,0.2,4,7,3,4,5,66.67,3,FALSE
1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0.33,0,1,0,1,3,0,1,FALSE
1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,3,13.5,2,54,0.01,9,0.5,3,27,1,0,0,3,1,4,5,4,4,1,0,0,FALSE
1,1,0,0,0,1,1,0,0,1,1,2,1,0,0,0,5.8,2,23.22,0,5,0.5,1.29,11.61,1,0,0,3,1,1,4,1,4,1,0,0,FALSE
1,1,0,0,0,1,1,0,0,1,1,2,1,0,1,1,9.51,0.5,2.38,0,3,2,0.13,4.75,1,0,0,3,0.33,2,1,2,1,3,0,1,FALSE
